,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year,cluster
3765,4000000,Comedy,9809,4.59841,17-11-2006,4630045,Let's Go to Prison,5.5,69,630045,2006,2
3766,4000000,Crime,5,22.87623,09-12-1995,4300000,Four Rooms,6.5,530,300000,1995,6
3767,4000000,Comedy,11013,19.107285,11-01-2002,9304609,Secretary,6.7,376,5304609,2002,2
3768,0,Documentary,19153,0.456485,23-04-2003,0,The Real Cancun,3.3,8,0,2003,12
3769,4000000,Drama,10132,4.541908,21-12-1988,3468572,Talk Radio,6.7,46,-531428,1988,1
3770,0,Music,16448,4.348416,31-01-1996,0,Waiting for Guffman,7.3,63,0,1996,16
3771,0,Comedy,15122,3.347885,10-09-1999,0,Love Stinks,5.4,11,0,1999,2
3772,4000000,Comedy,8141,6.091951,09-02-2007,2426851,You Kill Me,6.2,80,-1573149,2007,2
3773,0,Comedy,1546,4.757625,23-01-2005,1919197,Thumbsucker,6.1,67,1919197,2005,2
3774,4000000,Horror,48572,12.062371,19-08-2011,1104682,Red State,5.9,316,-2895318,2011,5
3775,4000000,Fantasy,14517,7.758188,25-01-2005,866999,Mirrormask,6.6,102,-3133001,2005,9
3776,4000000,Drama,89708,12.781973,16-09-2011,0,Samsara,8,167,-4000000,2011,1
3777,0,Fantasy,27551,1.631993,01-03-1987,0,The Barbarians,5.1,8,0,1987,9
3778,0,Drama,64678,12.690224,17-06-2011,1406224,The Art of Getting By,6.5,415,1406224,2011,1
3779,0,Thriller,309503,8.516229,28-08-2015,0,Zipper,5.5,58,0,2015,7
3780,0,Comedy,14293,5.90259,07-06-2002,0,Poolhall Junkies,6.5,25,0,2002,2
3781,4000000,Drama,15059,2.866934,29-04-1999,0,The Loss of Sexual Innocence,5.2,9,-4000000,1999,1
3782,0,Drama,103328,9.140936,02-07-2012,641100,Holy Motors,6.9,228,641100,2012,1
3783,4000000,Drama,157847,22.987897,11-04-2014,2365467,Joe,6.5,338,-1634533,2014,1
3784,3000000,Crime,25719,1.204941,22-08-1997,302204,Shooting Fish,7,23,-2697796,1997,6
3785,1300000,Crime,48309,7.605291,04-03-1988,354704,Prison,6.7,27,-945296,1988,6
3786,1500000,Comedy,27723,2.855963,06-08-2000,0,Psycho Beach Party,6,26,-1500000,2000,2
3787,0,Comedy,20468,0.502396,01-01-1999,0,The Big Tease,5.8,6,0,1999,2
3788,4000000,Drama,242575,1.771584,18-10-2013,0,"Guten Tag, Ramón",8.1,18,-4000000,2013,1
3789,9500000,Crime,44945,21.230737,10-09-2010,120000,Trust,6.6,307,-9380000,2010,6
3790,0,Comedy,29122,0.068246,22-12-2000,0,An Everlasting Piece,6,1,0,2000,2
3791,0,Comedy,125123,0.541652,24-06-1998,0,Among Giants,4.5,2,0,1998,2
3792,16000000,Drama,111190,18.790221,03-04-2013,318982,Adore,6.1,291,-15681018,2013,1
3793,4000000,Drama,133575,0.409089,16-07-1999,0,The Velocity of Gary,4.2,5,-4000000,1999,1
3794,4000000,Drama,54580,3.663108,27-09-2002,146402,Mondays in the Sun,7.1,36,-3853598,2002,1
3795,650000,Drama,52015,12.496261,30-09-2010,33245,Stake Land,6.2,285,-616755,2010,1
3796,0,Drama,34941,0.596889,20-06-1997,0,The Last Time I Committed Suicide,6.7,7,0,1997,1
3797,0,Drama,227975,2.611364,01-05-2014,0,Futuro Beach,6.4,31,0,2014,1
3798,4000000,Comedy,60422,3.238466,18-11-2011,355688,Another Happy Day,6.2,37,-3644312,2011,2
3799,4000000,Adventure,81390,8.30723,09-04-2011,25345000,A Lonely Place to Die,6.2,157,21345000,2011,4
3800,0,Comedy,10981,3.408955,09-09-2003,0,Nothing,5.8,38,0,2003,2
3801,0,Drama,225235,1.876621,26-07-2013,4037782,The Geographer Drank His Globe Away,7.3,23,4037782,2013,1
3802,0,Drama,14902,1.807571,09-11-1972,0,1776,7.1,20,0,<1980,1
3803,0,Thriller,121676,6.783053,14-09-2012,0,Inescapable,5.2,13,0,2012,7
3804,3950000,Action,22301,8.484123,15-11-1930,8000000,Hell's Angels,6.1,19,4050000,<1980,3
3805,4000000,Comedy,20065,0.936232,30-04-2007,0,Purple Violets,5.7,9,-4000000,2007,2
3806,4000000,Horror,257087,12.822534,21-04-2016,0,The Veil,4.5,118,-4000000,2016,5
3807,0,Horror,46420,4.989985,13-09-2009,0,The Loved Ones,6.6,207,0,2009,5
3808,4000000,Horror,114635,1.390659,27-10-2012,0,The Helpers,4.1,8,-4000000,2012,5
3809,4000000,Comedy,158150,1.923514,21-07-2012,0,How to Fall in Love,5.2,20,-4000000,2012,2
3810,0,Romance,251979,4.118612,28-02-2014,0,The Perfect Wave,4.4,21,0,2014,10
3811,3900000,Drama,874,9.541688,12-12-1966,28350000,A Man for All Seasons,7.5,89,24450000,<1980,1
3812,3800000,Drama,10774,17.234745,01-11-1976,23689877,Network,7.7,381,19889877,<1980,1
3813,4000000,Drama,770,48.98255,15-12-1939,400176459,Gone with the Wind,7.7,970,396176459,<1980,1
3814,0,Drama,266102,1.972668,03-07-2014,0,Desert Dancer,6.5,18,0,2014,1
3815,3800000,War,29715,3.490215,07-04-1965,14873,Major Dundee,6.2,38,-3785127,<1980,19
3816,3768785,Action,25209,1.726175,17-05-1950,8000000,Annie Get Your Gun,7.3,22,4231215,<1980,3
3817,967686,Comedy,37495,20.544999,07-05-2010,4270000,Four Lions,7,423,3302314,2010,2
3818,0,Drama,29262,0.389471,13-05-2005,0,The House of Sand,6.7,9,0,2005,1
3819,3500000,Drama,34769,8.45342,12-09-2009,44462,Defendor,6.5,195,-3455538,2009,1
3820,3700000,Music,35032,0.90522,11-06-1948,2956000,The Pirate,6.6,17,-744000,<1980,16
3821,3800000,Drama,5178,2.201678,11-09-2009,0,The Good Heart,6,21,-3800000,2009,1
3822,4000000,Comedy,8618,3.771652,02-10-2006,13401952,The History Boys,6.6,66,9401952,2006,2
3823,3600000,Drama,3116,21.119209,25-05-1969,44785053,Midnight Cowboy,7.4,299,41185053,<1980,1
3824,3500000,Comedy,9427,17.002623,13-08-1997,257850122,The Full Monty,6.8,363,254350122,1997,2
3826,5000000,Thriller,352978,1.398981,30-08-2015,0,Chain of Command,5.3,11,-5000000,2015,7
3827,3500000,Comedy,10634,25.5748,26-04-1995,28215918,Friday,7,503,24715918,1995,2
3828,3500000,Drama,9516,3.418871,26-05-1993,27900000,Menace II Society,7.2,173,24400000,1993,1
3829,3500000,Horror,16288,10.729884,01-05-1987,14000000,Creepshow 2,5.9,129,10500000,1987,5
3830,3716946,Action,23330,2.676535,13-05-1970,5000000,The Ballad of Cable Hogue,6.9,47,1283054,<1980,3
3831,3500000,Crime,18900,7.821438,14-12-1967,13007551,In Cold Blood,7.4,82,9507551,<1980,6
3832,3500000,Drama,27029,3.281509,18-06-1959,12800000,The Nun's Story,7.4,46,9300000,<1980,1
3833,3500000,Action,26268,2.938973,23-02-1966,12000000,Harper,6.2,35,8500000,<1980,3
3834,3500000,Crime,573,10.219942,25-05-1972,12600000,Frenzy,7.1,158,9100000,<1980,6
3835,3500000,Mystery,310131,50.319662,19-02-2016,40423945,The Witch,6.3,1434,36923945,2016,15
3836,0,Action,40505,0.593068,27-05-1998,0,I Got the Hook Up,5.4,8,0,1998,3
3837,3500000,Comedy,11363,8.406025,26-08-1996,9482579,She's the One,5.7,70,5982579,1996,2
3838,10000000,Drama,3033,5.588652,21-01-1998,6451628,Gods and Monsters,6.8,81,-3548372,1998,1
3839,2000000,Crime,25376,25.894065,13-08-2009,33965843,The Secret in Their Eyes,7.8,626,31965843,2009,6
3840,0,Horror,22007,3.280081,16-10-2008,0,Train,4.8,36,0,2008,5
3841,3600000,Horror,765,35.674774,13-03-1987,5923044,Evil Dead II,7.6,742,2323044,1987,5
3842,0,Action,10615,3.115754,29-06-2001,0,Pootie Tang,5.4,43,0,2001,3
3844,0,Drama,89540,0.015597,01-04-1999,0,The Other Conquest,5.4,4,0,1999,1
3845,3500000,Fantasy,46146,12.982319,29-10-2010,4159678,Troll Hunter,6.7,583,659678,2010,9
3846,0,Comedy,38007,0.595136,01-01-2006,0,Ira & Abby,5.8,9,0,2006,2
3847,3500000,Comedy,14256,3.643608,07-02-2006,113783,Winter Passing,6.7,28,-3386217,2006,2
3848,3500000,Action,540,6.396936,21-01-2004,0,D.E.B.S.,5.6,90,-3500000,2004,3
3849,0,Crime,370464,0.909067,08-01-2016,0,The Masked Saint,2.9,7,0,2016,6
3850,3500000,Crime,20055,1.348114,27-09-2008,0,The Betrayed,5.2,10,-3500000,2008,6
3851,0,Action,224569,0.964802,16-09-1999,0,Taxman,2,1,0,1999,3
3852,0,Drama,395766,0.042346,29-04-2016,0,The Secret,0,0,0,2016,1
3853,3500000,Horror,39303,1.271621,25-04-2009,0,02:13,4.6,10,-3500000,2009,5
3854,3500000,Action,142061,25.891466,18-01-2013,0,"Batman: The Dark Knight Returns, Part 2",7.9,419,-3500000,2013,3
3855,3500000,Documentary,370662,1.618138,04-09-2015,0,Time to Choose,0,0,-3500000,2015,12
3856,3500000,Action,252360,4.304341,27-12-2013,0,In the Name of the King III,3.3,19,-3500000,2013,3
3857,3500000,Action,256740,3.158056,04-03-2014,0,Wicked Blood,5.3,37,-3500000,2014,3
3858,0,Drama,299145,3.230779,05-06-2015,0,Stranded,5,11,0,2015,1
3859,3440000,Crime,241766,1.913302,06-01-2014,0,Lords of London,3.6,6,-3440000,2014,6
3860,3400000,Comedy,12535,5.690619,25-12-1977,31063038,High Anxiety,6.5,84,27663038,<1980,2
3861,8000000,Documentary,1667,17.537154,26-01-2005,127392239,March of the Penguins,6.9,358,119392239,2005,12
3862,3500000,Thriller,50839,26.259389,28-09-2011,19504039,Margin Call,6.7,524,16004039,2011,7
3863,0,Drama,86549,1.419431,09-06-2011,0,August,6.2,15,0,2011,1
3864,3000000,Comedy,13973,11.637458,26-09-2008,3830137,Choke,6,127,830137,2008,2
3865,3300000,Drama,244786,192.528841,10-10-2014,13092000,Whiplash,8.3,4254,9792000,2014,1
3866,3300000,Drama,598,44.356711,05-02-2002,30641770,City of God,8.1,1814,27341770,2002,1
3867,600000,Comedy,11129,4.859873,04-06-1999,4000000,Human Traffic,6.8,97,3400000,1999,2
3868,3400000,Drama,75861,6.723057,13-03-2015,0,To Write Love on Her Arms,6.8,47,-3400000,2015,1
3869,0,Mystery,13551,3.069605,07-11-2006,0,The Dead Girl,6.4,66,0,2006,15
3870,3800000,Drama,103663,21.826888,28-08-2012,16800000,The Hunt,7.9,927,13000000,2012,1
3871,0,Comedy,850,15.128316,18-11-1983,19294144,A Christmas Story,7.4,344,19294144,1983,2
3872,0,Drama,12586,1.814802,09-09-2006,0,Bella,6.7,37,0,2006,1
3873,4300000,Action,11564,5.643023,20-08-1982,0,Class of 1984,6.2,66,-4300000,1982,3
3874,3300000,Comedy,301748,2.964785,08-11-2014,45000,The Opposite Sex,4.1,9,-3255000,2014,2
3875,2000000,Romance,108346,0.11615,29-10-1999,7,Dreaming of Joseph Lees,8,1,-1999993,1999,10
3876,0,Drama,8841,13.437038,24-09-2008,28814580,The Class,6.8,174,28814580,2008,1
3877,3200000,Horror,805,26.180367,12-06-1968,33395426,Rosemary's Baby,7.5,863,30195426,<1980,5
3878,3200000,Western,11697,11.735287,22-04-1962,8000000,The Man Who Shot Liberty Valance,7.4,265,4800000,<1980,17
3879,0,Drama,22051,8.308442,29-07-2009,2277396,Adam,6.9,150,2277396,2009,1
3880,0,Drama,436,3.027892,18-01-2004,0,Maria Full of Grace,6.9,101,0,2004,1
3881,3200000,Drama,55347,11.933449,11-09-2010,5332926,Beginners,6.8,347,2132926,2010,1
3882,0,Action,10070,8.825113,14-10-2005,658573,Feast,6.1,160,658573,2005,3
3883,2700000,Comedy,8469,17.332585,27-07-1978,141000000,Animal House,7,418,138300000,<1980,2
3884,2500000,Adventure,658,47.812466,17-09-1964,124881062,Goldfinger,7.2,987,122381062,<1980,4
3885,2400000,Science Fiction,125490,11.753553,19-09-2012,0,Antiviral,5.7,112,-2400000,2012,11
3886,3180000,Drama,1585,42.868495,20-12-1946,9644124,It's a Wonderful Life,8,1076,6464124,<1980,1
3887,4000000,Drama,627,63.513324,23-02-1996,16491080,Trainspotting,7.8,2655,12491080,1996,1
3888,0,Comedy,23618,1.918959,18-08-2000,0,The Original Kings of Comedy,6.3,15,0,2000,2
3889,3000000,Horror,41436,22.789649,20-10-2010,177512032,Paranormal Activity 2,5.7,722,174512032,2010,5
3890,0,Comedy,10162,5.735912,15-09-1998,0,Waking Ned,7.4,54,0,1998,2
3891,4000000,Documentary,1430,11.414843,09-10-2002,35564473,Bowling for Columbine,7.3,453,31564473,2002,12
3892,0,Drama,259943,6.017273,16-05-2014,0,Coming Home,6.9,49,0,2014,1
3893,3000000,Horror,10014,21.607228,31-10-1985,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,26999213,1985,5
3894,3000000,Drama,11257,7.961559,13-12-1985,20966644,A Room with a View,6.9,156,17966644,1985,1
3895,3000000,Science Fiction,158015,54.403033,31-05-2013,89328627,The Purge,6,2428,86328627,2013,11
3896,3000000,Horror,82507,41.045084,29-03-2012,77712439,Sinister,6.7,1573,74712439,2012,5
3897,3000000,Comedy,20337,0.295226,01-08-2002,19184015,Martin Lawrence Live: Runteldat,5,1,16184015,2002,2
3898,3000000,Drama,261,16.553594,17-02-1958,17570324,Cat on a Hot Tin Roof,7.6,165,14570324,<1980,1
3899,3000000,Adventure,1685,24.393296,01-05-1970,18999718,Beneath the Planet of the Apes,6.2,361,15999718,<1980,4
3900,3000000,Comedy,20737,11.241802,01-08-1997,23144499,Air Bud,5.3,106,20144499,1997,2
3901,16000000,Adventure,10991,9.18885,08-07-2000,68411275,Pokémon: Spell of the Unknown,5.9,137,52411275,2000,4
3902,3000000,Horror,10225,11.158167,01-08-1986,19472057,Friday the 13th Part VI: Jason Lives,5.7,216,16472057,1986,5
3903,3000000,Drama,826,23.109959,02-10-1957,33300000,The Bridge on the River Kwai,7.7,542,30300000,<1980,1
3904,3000000,Comedy,34086,1.586598,27-04-1990,15369573,Spaced Invaders,4.7,25,12369573,1990,2
3905,2000000,Comedy,5854,3.832858,09-04-1976,7900000,Family Plot,6.7,86,5900000,<1980,2
3906,3000000,Comedy,284,22.889294,15-06-1960,25000000,The Apartment,8.1,483,22000000,<1980,2
3907,3000000,Fantasy,10285,10.341982,13-08-1993,15938065,Jason Goes to Hell: The Final Friday,4.2,193,12938065,1993,9
3908,3000000,Mystery,5780,7.924982,13-07-1966,13000000,Torn Curtain,6.4,120,10000000,<1980,15
3909,3000000,Comedy,292,1.697846,12-09-2005,11718595,Dave Chappelle's Block Party,6.4,28,8718595,2005,2
3910,0,Romance,223485,14.936661,16-04-2015,229094,Slow West,6.6,367,229094,2015,10
3911,3000000,Drama,29463,0.720091,25-10-1985,0,Krush Groove,7,11,-3000000,1985,1
3912,0,Action,18065,2.747402,06-02-2009,0,Next Day Air,5.3,36,0,2009,3
3913,3000000,Drama,22013,6.734965,19-06-1960,10400000,Elmer Gantry,7.3,41,7400000,<1980,1
3914,3000000,Drama,821,13.338539,01-12-1961,10000000,Judgment at Nuremberg,7.6,155,7000000,<1980,1
3915,0,Comedy,53862,0.185373,12-05-1999,9016377,Trippin',4.5,4,9016377,1999,2
3916,3000000,Western,3089,5.344815,26-08-1948,9012000,Red River,7.3,82,6012000,<1980,17
3917,0,Comedy,30139,0.982624,01-01-2006,0,Phat Girlz,3.7,10,0,2006,2
3918,3000000,Romance,132344,23.299907,05-04-2013,11176469,Before Midnight,7.4,568,8176469,2013,10
3919,0,Comedy,15582,4.103764,20-11-1987,0,Teen Wolf Too,3.8,46,0,1987,2
3920,3000000,Action,15158,5.003615,08-07-1988,7282851,Phantasm II,6.3,94,4282851,1988,3
3921,3000000,Drama,44634,0.019984,30-09-2004,6804016,Woman Thou Art Loosed,5,3,3804016,2004,1
3922,0,Comedy,30309,1.026243,01-01-2002,0,Real Women Have Curves,5.8,19,0,2002,2
3923,0,Drama,7509,2.787375,08-09-2005,10422387,Water,6.8,34,10422387,2005,1
3924,3800000,Comedy,10557,3.667372,14-05-1999,28200000,East Is East,6.5,59,24400000,1999,2
3925,3000000,Comedy,23531,2.144354,01-09-2000,0,Whipped,3.1,11,-3000000,2000,2
3926,3000000,Drama,28005,3.937939,11-09-1996,4109095,Kama Sutra - A Tale of Love,5.7,35,1109095,1996,1
3927,3000000,Comedy,40247,5.325156,22-01-2010,0,Please Give,6,57,-3000000,2010,2
3928,3000000,Family,252,23.981601,29-06-1971,4000000,Willy Wonka & the Chocolate Factory,7.4,798,1000000,<1980,13
3929,0,Fantasy,24126,3.107149,01-05-1993,0,Warlock: The Armageddon,5.2,38,0,1993,9
3930,0,Comedy,13982,5.016607,18-04-1997,0,8 Heads in a Duffel Bag,5.4,39,0,1997,2
3931,0,Drama,16642,13.857194,13-09-1978,0,Days of Heaven,7.6,234,0,<1980,1
3932,0,Drama,17734,6.997495,02-09-2001,0,Thirteen Conversations About One Thing,6.4,25,0,2001,1
3933,3000000,Comedy,18892,4.337685,30-01-1999,3076820,Jawbreaker,5.9,90,76820,1999,2
3934,2962051,Drama,549,3.636634,09-08-1996,3011195,Basquiat,6.6,94,49144,1996,1
3935,0,Comedy,121986,15.492257,17-05-2013,4069826,Frances Ha,7.2,345,4069826,2013,2
3936,3000000,Crime,868,2.504169,18-08-2005,9879971,Tsotsi,6.9,94,6879971,2005,6
3937,3000000,Comedy,10683,10.757539,16-10-1998,2807390,Happiness,7.4,194,-192610,1998,2
3938,0,Comedy,17995,1.580027,04-04-2003,0,DysFunktional Family,6.1,4,0,2003,2
3939,2800000,Comedy,246403,15.754614,19-09-2014,1826705,Tusk,5.1,366,-973295,2014,2
3940,3000000,Drama,670,56.76349,01-01-2003,14980005,Oldboy,8,1945,11980005,2003,1
3941,0,Action,35691,3.644872,09-04-2010,0,Letters to God,6.5,37,0,2010,3
3942,3000000,Action,49010,16.900433,06-05-2011,748453,Hobo with a Shotgun,5.7,211,-2251547,2011,3
3943,3000000,Action,317930,1.569246,31-03-2016,0,Compadres,5.2,17,-3000000,2016,3
3944,3000000,Comedy,11229,4.682881,23-08-1996,0,Freeway,6.5,95,-3000000,1996,2
3946,3000000,Drama,24469,12.68672,14-05-2009,2357852,Fish Tank,6.9,250,-642148,2009,1
3947,0,Comedy,82533,3.750338,06-04-2012,0,Damsels in Distress,5.6,67,0,2012,2
3948,0,Horror,50942,2.857848,17-05-1998,0,Creature,4,21,0,1998,5
3949,3000000,Comedy,84174,20.95282,06-08-2012,11947954,Bachelorette,5.3,444,8947954,2012,2
3950,0,Drama,34099,0.18094,25-04-2004,0,Brave New Girl,3.7,3,0,2004,1
3951,0,Comedy,79940,1.75311,02-03-2012,0,Tim and Eric's Billion Dollar Movie,5.2,34,0,2012,2
3952,2700000,Comedy,342,3.120747,02-09-2004,0,Summer Storm,6.7,59,-2700000,2004,2
3953,0,War,281230,0.384496,01-01-2014,0,Fort McCoy,6.3,2,0,2014,19
3954,0,Horror,38033,2.504156,01-10-2010,0,Chain Letter,3.9,37,0,2010,5
3955,3000000,Drama,100975,0.431332,21-10-1999,0,Just Looking,5.8,5,-3000000,1999,1
3956,3000000,Science Fiction,38541,11.882563,13-03-2011,22000,The Divide,5.7,197,-2978000,2011,11
3957,0,Drama,39563,9.342465,24-04-2009,0,The Eclipse,6.1,15,0,2009,1
3958,3000000,Thriller,234212,12.564554,12-02-2015,3387000,Demonic,4.9,148,387000,2015,7
3959,0,Comedy,27404,0.68822,04-03-2005,0,My Big Fat Independent Movie,3,5,0,2005,2
3960,0,Comedy,170480,0.194848,15-06-2010,0,The Deported,0,0,0,2010,2
3961,0,Drama,71866,2.015525,14-09-2009,0,Tanner Hall,5.4,32,0,2009,1
3962,3000000,Action,192210,2.680629,12-04-2013,0,Open Road,5.2,18,-3000000,2013,3
3963,0,Comedy,180296,12.036888,27-06-2014,0,They Came Together,5.3,171,0,2014,2
3964,0,Comedy,157058,1.737032,14-01-2013,0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28,0,2013,2
3965,3000000,Drama,70006,9.249229,13-09-2011,0,Never Back Down 2: The Beatdown,5.8,136,-3000000,2011,1
3966,2500000,Action,26039,5.164423,30-08-1967,3200000,Point Blank,7.1,95,700000,<1980,3
3967,3,Drama,79587,0.008263,15-01-2009,0,Four Single Fathers,0,0,-3,2009,1
3968,0,Thriller,176077,1.998826,11-03-2013,0,Enter the Dangerous Mind,4.8,14,0,2013,7
3969,3000000,Mystery,260947,1.968679,04-04-2014,0,Something Wicked,4.6,16,-3000000,2014,15
3970,3000000,Thriller,342502,1.141463,07-08-2015,0,AWOL-72,2.8,10,-3000000,2015,7
3972,3200000,Action,43213,1.034844,10-10-2009,0,Chicago Overcoat,6.1,5,-3200000,2009,3
3973,0,Comedy,44594,1.975941,13-03-2010,0,Barry Munday,6.3,22,0,2010,2
3974,2900000,Drama,666,5.928937,16-01-1998,5596708,Central Station,7.6,126,2696708,1998,1
3975,2900000,Comedy,248,3.370225,18-12-1961,5000000,Pocketful of Miracles,7.3,25,2100000,<1980,2
3976,0,Crime,325173,5.485217,11-12-2015,0,Close Range,4.9,54,0,2015,6
3977,0,Comedy,55831,0.18887,05-08-2005,0,Boynton Beach Club,6.8,3,0,2005,2
3978,3000000,Thriller,351043,3.077885,14-08-2015,0,Amnesiac,4.1,52,-3000000,2015,7
3979,3000000,Documentary,43942,1.781462,01-10-2010,103735,Freakonomics,6.6,36,-2896265,2010,12
3980,0,Horror,10226,4.952983,18-06-2003,0,High Tension,6.6,271,0,2003,5
3981,2902660,Romance,66942,1.35088,19-08-2011,0,Griff the Invisible,6.1,34,-2902660,2011,10
3982,0,Thriller,356483,0.687656,16-10-2015,0,Unnatural,4.3,12,0,2015,7
3983,8000000,Drama,10476,6.39503,22-07-2005,23563727,Hustle & Flow,6.9,99,15563727,2005,1
3984,2883848,Comedy,239,39.30982,18-03-1959,25000000,Some Like It Hot,8,808,22116152,<1980,2
3985,2800000,Horror,10281,9.070842,13-05-1988,19170001,Friday the 13th Part VII: The New Blood,5.3,192,16370001,1988,5
3986,2777000,Adventure,630,67.417542,15-08-1939,33754967,The Wizard of Oz,7.4,1642,30977967,<1980,4
3987,2800000,Comedy,3034,36.444894,15-12-1974,86273333,Young Frankenstein,7.7,854,83473333,<1980,2
3988,2000000,Horror,13025,15.351412,08-09-2007,5364858,Diary of the Dead,5.4,190,3364858,2007,5
3989,0,Comedy,21461,2.436019,01-01-2006,0,Lage Raho Munna Bhai,7.6,44,0,2006,2
3990,0,Drama,55306,0.93392,13-06-1997,0,Ulee's Gold,6.5,19,0,1997,1
3991,2700000,Adventure,17264,11.35972,17-10-1979,37799643,The Black Stallion,7,59,35099643,<1980,4
3993,0,Action,16016,1.776624,26-09-2008,0,Journey to Saturn,4.9,10,0,2008,3
3994,2686000,Adventure,15875,1.897263,12-06-1963,6600000,Donovan's Reef,6,30,3914000,<1980,4
3995,0,Comedy,5900,0.144031,21-03-1996,0,The Dress,7,3,0,1996,2
3996,2627000,Drama,43306,0.531444,01-03-1944,5363000,A Guy Named Joe,6,8,2736000,<1980,1
3997,2600000,Western,11072,22.793929,07-02-1974,119500000,Blazing Saddles,7.2,609,116900000,<1980,17
3998,2600000,Horror,9730,14.013414,13-04-1984,32980880,Friday the 13th: The Final Chapter,5.9,237,30380880,1984,5
3999,2159280,Drama,209274,13.265432,25-10-2013,10700000,Ida,7.1,260,8540720,2013,1
4000,0,Drama,26371,11.552247,18-09-1987,0,Maurice,7.1,61,0,1987,1
4001,0,Comedy,14137,1.73892,15-09-2006,0,Beer League,5.3,22,0,2006,2
4002,2600000,Documentary,291,0.895946,09-07-2004,3166000,Riding Giants,7.6,23,566000,2004,12
4003,2600000,Science Fiction,14139,19.02965,20-09-2007,553198,Timecrimes,7,308,-2046802,2007,11
4004,0,Action,33106,0.406645,20-01-2009,0,Silver Medalist,7.4,13,0,2009,3
4005,2600000,Horror,8875,3.687574,07-12-2007,0,Timber Falls,5.2,38,-2600000,2007,5
4006,2540800,Comedy,872,36.556954,10-04-1952,7200000,Singin' in the Rain,7.8,727,4659200,<1980,2
4007,0,Documentary,72914,0.545825,16-04-2010,0,"Fat, Sick & Nearly Dead",7.1,47,0,2010,12
4008,2500000,Comedy,139038,18.661541,11-01-2013,60141683,A Haunted House,5.4,516,57641683,2013,2
4009,2500000,Documentary,126509,0.973582,13-07-2012,33400000,2016: Obama's America,4.6,19,30900000,2012,12
4010,0,Comedy,9591,14.885388,04-10-1996,34585416,That Thing You Do!,6.8,225,34585416,1996,2
4011,2500000,Horror,10676,12.030456,22-10-1982,14400000,Halloween III: Season of the Witch,5,229,11900000,1982,5
